,id,text,author_id,lang,withheld,geo
6,1389457973810970629,RT @ASCALON_dnity: วัคซีนโควิดของ Pfizer กับ Moderna เป็น mRNA vaccine ไม่ปลอดภัยสำหรับคนที่เคยมีอาการแพ้แบบรุนแรง (anaphylaxis) หรือมีการแ…,750675452914577408,th,,
7,1389457973747933186,RT @wanbasmu: Singaporean celebrities promoting vaccine. Malaysian celebrities promotes how to breach the SOP. Repetitively. https://t.co/m…,819188937457442817,en,,
8,1389457973731217410,"RT @Kisan_Thane: From doctors to courts, everybody is worried about Modi's policies.

After messing up with India's vaccine stockpile, the…",2236111418,en,,
9,1389457973551026177,RT @Portes_Thomas: Les lycéens se mobilisent pour passer le bac en contrôle continu. Les étudiants crèvent de faim. Les professeurs ne sont…,827817925973245952,fr,,
0,1389457973341212679,@JJ_Stellies What vaccine rollout?,67365825,en,,
1,1389457973211185152,"RT @BoxerPupDad: @jonfavs @FoxNews Just a reminder that Paul Ryan is on the Fox Board of Directors.....Ryan is complicit in The Big Lie, an…",433410558,en,,
2,1389457972292579333,"RT @MDEdgeObGyn: The Pfizer and Moderna COVID-19 vaccines appear to be safe in pregnant patients, according to preliminary findings publish…",968096324582244352,en,,
3,1389457972288376832,RT @PuangSad: ยายได้คิวฉีด Vaccine Astrazeneca เดือนหน้า สำหรับคนแก่อายุ 80 กว่า โรคประจำตัวความดันโลหิตสูง ทั้งวัคซีนและโรคไม่มีปัญหา ผลข้…,1090220542169210880,th,,
4,1389457971625832451,RT @PuangSad: ยายได้คิวฉีด Vaccine Astrazeneca เดือนหน้า สำหรับคนแก่อายุ 80 กว่า โรคประจำตัวความดันโลหิตสูง ทั้งวัคซีนและโรคไม่มีปัญหา ผลข้…,2997772262,th,,
5,1389457971231563778,"RT @calamur: Vaccine wastage by state  - Maharashtra amongst the lowest 0.22% 
most wastage - Bihar, Haryana, Punjab, UP - all over 3.5%
th…",2470467907,en,,
6,1389457970942128128,"""The only way we're gonna get through this is by HERD IMMUNITY!! We need *more infections* not less!""
Ok but until we have a vaccine that strategy is going to kill millions of people",150071491,en,,
7,1389457970526756864,"@danielwinlander Yeah, that clip art is not representative of the actual size of a COVID vaccine needle, definitely not helping",411311210,en,,
8,1389457970099105797,RT @21WIRE: Has general population been enrolled in a vast and unimaginably dangerous phase-three clinical trial without legal informed con…,215822622,en,,
9,1389457969612410881,RT @zachheltzel: Didn't any of you guys go to SCHOOL? I got like five vaccines a year growing up. It was fine. The fuck is wrong with you?,1055743071424405504,en,,
0,1389457969121792001,"RT @risklayer: #Corona Vaccine Efficacy Data for preventing disease and preventing infection: https://t.co/PXf00OZid5

Caveat: a lot more d…",228382509,en,,
1,1389457968475742212,"RT @jaysaran: TPBS สรุปเรื่อง vaccine

Moderna เอกชนเอาเข้าจ่ายเอง
Pfizer ถ้าได้ฉีดในเด็กก่อน
AZ Sinovac ตัวยืน
AZ ให้ในอายุมากกว่า 60
Sput…",1323893222,th,,
2,1389457968299528192,"RT @ShivamS30555009: केंद्र ने कहा- राज्यों मुफ्त में दी गई वैक्सीन की 16 करोड़ से अधिक खुराकें, टीके की नहीं है किल्लत
#कोरोना_की_आड_मोदी_…",1328593820838195202,hi,,
3,1389457968114982915,"RT @davidfrum: Here's from the @guardian story about Murdoch's December 18, 2020 COVID vaccination. https://t.co/bQNrtbM9NW https://t.co/Gn…",3886803013,en,,
4,1389457967947321346,RT @sputnik_fr: La Commission européenne recommande d'autoriser l’entrée dans l’UE aux étrangers complètement vaccinés contre le Covid-19 o…,718068708,fr,,
5,1389457967251083265,"@bstvlive Yogi ji sabko shavasan karwa denge .vaccines bhi nhi mil rahi hai 18 to 44 years old ko.
Sirf recovery rate dikhaya ja raha hai jabki morning se raat 2 baje tak lagatar laashe jal rahi hai bhainsakund me .",1387011598833754114,hi,,
6,1389457966789586947,RT @ASCALON_dnity: วัคซีนโควิดของ Pfizer กับ Moderna เป็น mRNA vaccine ไม่ปลอดภัยสำหรับคนที่เคยมีอาการแพ้แบบรุนแรง (anaphylaxis) หรือมีการแ…,3250667646,th,,
7,1389457966428876801,"RT @barnabychuck: Many Filipinos are confused. Sinovac and Sinopharm are NOT THE SAME vaccines.

Sinovac has emergency use authorization in…",77961457,en,,
8,1389457965342760963,"RT @DrEricDing: Sobering—“It is already clear that the virus is changing too quickly, new variants are spreading too easily &amp; vaccination i…",53052568,en,,
9,1389457963480354816,"RT @KIITUniversity: Glimpses from the Tika Utsav and Covid-19 awareness program organised by the volunteers of #KIIT, NSS Bureau, from all…",933283163719196672,en,,
0,1389457962704441344,"RT @wolfofnewstreet: Hmm, abeg what did Melinda find out? I've already taken the vaccine o, hay God",1155821161915305984,en,,
1,1389457962649866240,RT @ians_india: The #SerumInstituteofIndia (SII) will invest 240 million pounds in the #UK to expand its vaccine business and create multip…,912927412752588800,en,,
2,1389457962293514242,"RT @RBReich: If we can all agree that the Covid vaccine should be free (of course it should), why can't we agree that insulin should also b…",2769315003,en,,
3,1389457962205212675,RT @ASCALON_dnity: วัคซีนโควิดของ Pfizer กับ Moderna เป็น mRNA vaccine ไม่ปลอดภัยสำหรับคนที่เคยมีอาการแพ้แบบรุนแรง (anaphylaxis) หรือมีการแ…,4243287492,th,,
4,1389457961882320897,"RT @jaysaran: TPBS สรุปเรื่อง vaccine

Moderna เอกชนเอาเข้าจ่ายเอง
Pfizer ถ้าได้ฉีดในเด็กก่อน
AZ Sinovac ตัวยืน
AZ ให้ในอายุมากกว่า 60
Sput…",2469133310,th,,
5,1389457961819549704,"RT @telesurenglish: #Cuba | As a symbolic greeting to May 1st, the administration of the 3rd dose of Cuba's vaccine candidate Abdala for 48…",364335936,en,,
6,1389457961819545601,"@jajamjamejames @monykalyn @Harley04339880 @inforredvox @sailorrooscout Sorry, but the picture of true, real world vaccine efficacy is only just being painted. The data for this is still in its infancy.",17186046,en,,
7,1389457961626525700,"RT @GravelInstitute: Here's Joe Biden in 2020 explicitly promising that he would waive vaccine patents as President.
https://t.co/HZCvjpJD3D",1211299191328141312,en,,
8,1389457961395752960,RT @biggie_teethara: วัคซีนตัวไหนที่ใช่ ลองศึกษากันก่อนนะครับ ยังไงทุกวัคซีนก็มีผลข้างเคียง แล้วแต่บุคคลนะครับ #vaccine #Covid_19 #วัคซีนโค…,1079413704641306624,th,,
9,1389457961278451713,"RT @kerpen: Nice to see Old Joe FINALLY showing confidence in the vaccine, meeting with vulnerables inside at close quarters unmasked!  Suc…",722534025584361472,en,,
0,1389457960951107585,"RT @Ezrazzzz: Rare blood clot sebab vaccine takut, makan fatty food, oily food hari² yg boleh cause atherosclerosis tak takut. Tu lg common…",751768043831762945,in,,
1,1389457960909164552,"RT @ANINewsUP: CM Yogi Adityanath has said that media professionals should be given priority in COVID19 vaccination, separate centers shoul…",69862622,en,,
2,1389457960741392387,"RT @AdaniAmbaniGang: There's acute shortage of vaccines!

But Govt has announced Vaccination from 18-45 from May 1.

How unplanned moves ca…",1670521632,en,,
3,1389457960301121537,"RT @NautiyalPramod: When the situation in Rajasthan was uncontrollable, why did the Gehlot government give 10 thousand Remedesivir injectio…",1389429060070084611,en,,
4,1389457959739035648,"RT @eliowa: mRNA vaccines make one protein

SARSCoV2 makes 29 proteins 

I’ll take my chances with the 1 protein",1181528660005679104,en,,
5,1389457959709671424,RT @Blue_Texas2022: My friends sister told me in January that I was crazy for taking the vaccine. I just found out she died of covid last n…,1943177978,en,,
6,1389457959583899653,RT @ASCALON_dnity: วัคซีนโควิดของ Pfizer กับ Moderna เป็น mRNA vaccine ไม่ปลอดภัยสำหรับคนที่เคยมีอาการแพ้แบบรุนแรง (anaphylaxis) หรือมีการแ…,3066343256,th,,
7,1389457959093145602,"RT @sk_traza98: Modi is responsible for all these deaths

When our India is the largest producer of vaccines

So who took the vaccines from…",1146846040391213056,en,,
8,1389457958774272004,RT @nanaicez: Vaccine Tourism ประเทศที่รอคอยมากที่สุดคือ ญี่ปุ่นกับเกาหลี,1250426658965704706,th,,
9,1389457958275362820,"@swapan55 don't the people of india,, who voted for MODI -have a right to O2 beds/ ventilator/ Vaccine,,,, why should people die, i,m not pleading,, im demanding that MODI and his lousy cabinet resign,,,, let a new leader take office as PM.",118602974,en,,
0,1389457957830676483,"RT @KirstieMAllsopp: There is a real divide opening up between those who are afraid of Covid, and want others to be equally afraid, and tho…",228109019,en,,
1,1389457956295544835,RT @nanaicez: Vaccine Tourism ประเทศที่รอคอยมากที่สุดคือ ญี่ปุ่นกับเกาหลี,869744003389849600,th,,
2,1389457956278841346,"RT @iran_policy: Iran’s COVID-19 Crises and Its Effects on People’s Livelihood
#Iran #Coronavirus #vaccines #Economy #poverty 
https://t.co…",60972202,en,,
3,1389457956186566664,"RT @GovRonDeSantis: Thrilled to sign legislation that prohibits COVID-19 vaccine passports in Florida. Neither government, nor private busi…",2772963950,en,,
4,1389457955901247491,RT @ASCALON_dnity: วัคซีนโควิดของ Pfizer กับ Moderna เป็น mRNA vaccine ไม่ปลอดภัยสำหรับคนที่เคยมีอาการแพ้แบบรุนแรง (anaphylaxis) หรือมีการแ…,768403650481762308,th,,
5,1389457955733581824,RT @collins_katrine: New Zealand fires nine border workers who refused Covid vaccine https://t.co/JSAFPUXg6X via @yahooNewsUK,1255756502587133952,en,,
6,1389457955439845376,"RT @indianraaja: ‘There were no orders’: Covid vaccine supply shortage to go on till July.

Didn’t think they needed to make over a billion…",1345087307313893376,en,,
7,1389457954525564935,#billgates #vaccine https://t.co/zgfYR0Q2lW https://t.co/2mDXGORxXc,1155462933968805889,und,,
8,1389457954261266433,RT @ASCALON_dnity: วัคซีนโควิดของ Pfizer กับ Moderna เป็น mRNA vaccine ไม่ปลอดภัยสำหรับคนที่เคยมีอาการแพ้แบบรุนแรง (anaphylaxis) หรือมีการแ…,1170084573851467777,th,,
9,1389457953074335744,RT @ASCALON_dnity: วัคซีนโควิดของ Pfizer กับ Moderna เป็น mRNA vaccine ไม่ปลอดภัยสำหรับคนที่เคยมีอาการแพ้แบบรุนแรง (anaphylaxis) หรือมีการแ…,187393373,th,,
0,1389457952541642757,RT @matthewhayden: Thoughts on the bungled #vaccinerollout and collapsing public trust in the MSM https://t.co/2FR8SDbuYm #Auspol #AstraZen…,123873223,en,,
1,1389457952340418570,"Received orders for 26 crore COVID-19 vaccine doses from Centre: Adar Poonawalla
https://t.co/Di7mJsPG5p

#PMModi https://t.co/FbbKT4ojhV",636117913,en,,
2,1389457952113823749,RT @sunmor2901: Vigorous Vaccine Export on Jan20 by #Modi Govt #VaccineMaitri an ambitious prog' to export 2 Indian made shots Covishield &amp;…,94143125,en,,
3,1389457951656538119,"RT @LOLrakshak: 26 crore vaccines for 1.3 billion people.
Did the system think it could be served like cutting chai?",1342856407175974915,en,,
4,1389457951555981313,"RT @alexlobaloba: WhatsApp people will soon be like:

Bill &amp; Melinda Gates are divorced after 27years.

If you multiply 27 (years of marria…",2780538707,en,,
5,1389457951211933696,RT @ASCALON_dnity: วัคซีนโควิดของ Pfizer กับ Moderna เป็น mRNA vaccine ไม่ปลอดภัยสำหรับคนที่เคยมีอาการแพ้แบบรุนแรง (anaphylaxis) หรือมีการแ…,825173685304582144,th,,
6,1389457951178608641,New post (FDA Set to Authorize Pfizer Vaccine for Adolescents by Early Next Week) published on https://t.co/RaBjl5DDcP - https://t.co/efYGkVibcN,43948964,en,,
7,1389457951107158019,"@globeandmail Canadians under 30 should avoid the Covid vaccine, period.",1060672982761127936,en,,
8,1389457951086239745,RT @QasimRashid: Lift the vaccine patents. Make them free worldwide. It is the only humane &amp; logical thing to do. https://t.co/XTYuD9xTF8,1218900754720751616,en,,
9,1389457950561882113,@timesofindia And where are the vaccines?,228348995,en,,
0,1389457949379076099,RT @wirojlak: ฟิลิปปินส์อนุมัติวัคซีน Sinovac สำหรับการใช้ในกรณีฉุกเฉิน แต่ไม่แนะนำให้ใช้กับบุคลากรทางการแพทย์ เนื่องจากประสิทธิภาพที่ต่ำ…,2461871954,th,,
1,1389457949202862080,RT @nanaicez: Vaccine Tourism ประเทศที่รอคอยมากที่สุดคือ ญี่ปุ่นกับเกาหลี,1129381894422843392,th,,
2,1389457947915427840,"RT @KrisEriksen77: On the same day Denmark bans the Johnson &amp; Johnson Vaccine....

I imagine that Trudeau sees the ban as a means to secure…",1271453022862708736,en,,
3,1389457947521011717,"RT @RBReich: If we can all agree that the Covid vaccine should be free (of course it should), why can't we agree that insulin should also b…",1703350867,en,,
4,1389457947151900677,RT @Indian3131: During this crisis the #BJP  focussed on elections while the country begged for vaccines. Without vaccines this pandemic ca…,2236111418,en,,
5,1389457947030261760,"@Manu_9103 @PMOIndia @HMOIndia @MoHFW_INDIA Johansson, sputnik in sab vaccine ka trial hua hai india me tab unhe manzuri mili hai...",2601605750,ro,,
6,1389457946778681344,@NBC12 What happened to the relentless reporting in covid positive cases? Are we still in a pandemic? While all those people have antibodies and don’t need a vaccine.,3002641391,en,,
7,1389457946300518401,"RT @capt_amarinder: Our vaccine stocks stand depleted at less than 50,000. Centre’s allocation for May 1-15 is only 6 lakh doses, i.e. @40K…",905524348978511872,en,,
8,1389457945851748353,"RT @Cernovich: With vaccine passports on the way, which we all know will be a de facto requirement for commercial air travel, van life will…",1052758130789101568,en,,
9,1389457944547315715,"@jonrappoport The vaccine is the bioweapon. Specifically, the spike protein is the bioactive weapon, and it is designed to spread from person to person, being transmissible from the vaccinated in order to infect the unvaccinated.",911637594,en,,
0,1389457944329207809,"RT @VoteLeaveCroy: “In an interview on Good Morning Britain, it was put to Scotland’s First Minister that an independent Scotland signed up…",3083328863,en,,
1,1389457943649669121,RT @CarikaElshae: What really stood out to me was this great explanation of why breakthrough cases show that the vaccine actually works.,14605313,en,,
2,1389457943343501314,"RT @jaysaran: TPBS สรุปเรื่อง vaccine

Moderna เอกชนเอาเข้าจ่ายเอง
Pfizer ถ้าได้ฉีดในเด็กก่อน
AZ Sinovac ตัวยืน
AZ ให้ในอายุมากกว่า 60
Sput…",172250097,th,,
3,1389457942924218368,"RT @calamur: Vaccine wastage by state  - Maharashtra amongst the lowest 0.22% 
most wastage - Bihar, Haryana, Punjab, UP - all over 3.5%
th…",1327077884276711425,en,,
4,1389457942873731073,RT @nanaicez: Vaccine Tourism ประเทศที่รอคอยมากที่สุดคือ ญี่ปุ่นกับเกาหลี,1047185666600136704,th,,
5,1389457942462803971,"@jaketapper Shut up about the masks, Jake. The pandemic is not over. It’s a personal choice. The President needs to set the example of erring on the side of caution. I’m surprised the trumpsters and anti-vaxxers haven’t yet started masking as their symbol of refusing the vaccine.",15963786,en,,
6,1389457942307557376,RT @LecardonnelLoic: 🛑Enseignants : Vaccinés APRÉS tout le monde ! https://t.co/j6NhyTDgrD,2817567516,fr,,
7,1389457941137281028,"RT @jaysaran: TPBS สรุปเรื่อง vaccine

Moderna เอกชนเอาเข้าจ่ายเอง
Pfizer ถ้าได้ฉีดในเด็กก่อน
AZ Sinovac ตัวยืน
AZ ให้ในอายุมากกว่า 60
Sput…",404702065,th,,
8,1389457940495552515,"#NoCentersForVaccine 
How to book for the 2nd dose of vaccine by 6th week?
Only one paid center for the whole district where no private hospital is supposed to  vaccine
@narendramodi @TelanganaCMO
@drgsrao can you help us finding a vaccination center for my parents in next week https://t.co/SWEnPtV0Ab",258307895,en,,
9,1389457940428562434,"RT @CNN: The FDA will authorize Pfizer/BioNTech's coronavirus vaccine in children and teens ages 12 to 15 by early next week, a federal gov…",609473472,en,,
0,1389457939656699911,RT @ishu_dhawan: The Congress party has suggested several times the need for implementing compulsory licensing and allowing other companies…,972517581688115201,en,,
1,1389457939333844992,RT @MarioKhumalo: It seems the South African government is importing a third wave to our country with flights from India. They want to just…,1328921441362907137,en,,
2,1389457938788540421,RT @drthomasisaac: Every sensible person would support  joint statement of opposition parties: Ramp up production of vaccine. Procure vacci…,824301489430687744,en,,
3,1389457938100592640,"RT @AmitMishra4All: तेलंगाना राज्य में अब ड्रोन से डिलिवर होगी Covid वैक्सीन, उड्डयन मंत्रालय से मिली मंजूरी
#कोरोना_की_आड_मोदी_पर_वार
http…",1380035335644585986,hi,,
4,1389457937937014792,RT @ASCALON_dnity: วัคซีนโควิดของ Pfizer กับ Moderna เป็น mRNA vaccine ไม่ปลอดภัยสำหรับคนที่เคยมีอาการแพ้แบบรุนแรง (anaphylaxis) หรือมีการแ…,159470505,th,,
5,1389457937605832712,"RT @GlblCtznUK: Want to know why everyone is talking about Prince Harry today?

The Duke of Sussex was given a standing ovation at #VaxLive…",50963776,en,,
6,1389457936808775680,"RT @jaysaran: TPBS สรุปเรื่อง vaccine

Moderna เอกชนเอาเข้าจ่ายเอง
Pfizer ถ้าได้ฉีดในเด็กก่อน
AZ Sinovac ตัวยืน
AZ ให้ในอายุมากกว่า 60
Sput…",1172521824900407296,th,,
7,1389457936221605889,"RT @DpEsho: @wolfofnewstreet Melinda &amp; Bill Gates are divorced after 27years. 
If you multiply 27 (years of marriage) by 19 (covid-19) and…",978994553221939202,en,,
8,1389457935995219968,"@brhodes @DevinCow 17 year old being encouraged to get a vaccine = little kid

17 year old who had sex with Matt Gaetz = woman

Ok #tuckums",716847892116414464,en,,
9,1389457935932137473,"Sir from some weeks, there's no covid vaccine at Chatrapur govt hospital. Kindly let me know when the vaccine available for the second dose as second dose period comes to end of my parents and for age between 18-45.@ChatrapurNac @Ganjam_Admin",1278013586435014657,en,,
0,1389457935873445892,If this doesn't convince you that vaccine patents need lifting nothing will. https://t.co/fJic7ZrcNd,230622856,en,,
1,1389457935860961281,RT @Paramythia__: Patients Stricken By Vaccine Blood Clots Seek Payout From Government Fund | ZeroHedge https://t.co/IZpwB2ihrc,1208593460070174720,en,,
2,1389457934237712386,"RT @mikegalsworthy: It’s just back to back lies.

European Super League: Explain why the were no German teams, then. Half the teams were En…",93062382,en,,
3,1389457934011092994,"RT @Kisan_Thane: From doctors to courts, everybody is worried about Modi's policies.

After messing up with India's vaccine stockpile, the…",4351546289,en,,
4,1389457933843537920,"RT @cnni: There have been more Covid-19 cases reported worldwide in the past two weeks than in the first six months of the pandemic, the Wo…",1280778421845594117,en,,
5,1389457933734404096,"RT @Pottegard: Det danske vaccinationsprogram fortsætter uden J&amp;J-vaccinen. 

Går man op i det, så læs dette grundige og lettilgængelige no…",2316745408,da,,
6,1389457933633691648,@akshayalladi @somnath1978 What does 8-10 suppliers mean here? How many vaccine makers are even there???? And by June 2020??? Why not March 2020,1677337951,en,,
7,1389457933398855680,RT @davidmackau: wow the government is offering every person who gets a vaccine the ability not to die from covid,1290762656329224194,en,,
8,1389457932870295554,"RT @RusEmbSriLanka: ❗️The first batch of 15,000 doses of the #Russian🇷🇺 #SputnikV anti-#COVID19 vaccine has been delivered to #SriLanka🇱🇰.…",2399035190,en,,
9,1389457932249612289,RT @ASCALON_dnity: วัคซีนโควิดของ Pfizer กับ Moderna เป็น mRNA vaccine ไม่ปลอดภัยสำหรับคนที่เคยมีอาการแพ้แบบรุนแรง (anaphylaxis) หรือมีการแ…,135502410,th,,
0,1389457931612024838,"RT @LOLrakshak: 26 crore vaccines for 1.3 billion people.
Did the system think it could be served like cutting chai?",1086955370545930241,en,,
1,1389457931486257156,"RT @wolfofnewstreet: Hmm, abeg what did Melinda find out? I've already taken the vaccine o, hay God",1144765677728931840,en,,
2,1389457931406438403,RT @ASCALON_dnity: วัคซีนโควิดของ Pfizer กับ Moderna เป็น mRNA vaccine ไม่ปลอดภัยสำหรับคนที่เคยมีอาการแพ้แบบรุนแรง (anaphylaxis) หรือมีการแ…,714847788060659712,th,,
3,1389457930638946305,"RT @NautiyalPramod: When the situation in Rajasthan was uncontrollable, why did the Gehlot government give 10 thousand Remedesivir injectio…",1362979293635047425,en,,
4,1389457928713773057,RT @BankCount: บางภาค บังคับ Fellow ฉีด vaccine ถึงกับขู่ว่าถ้าไม่ฉีด จะไม่ส่งสอบบอร์ด โอโห เผด็จการชิบหาย,2461871954,th,,
5,1389457928562880514,"RT @TheRickyDavila: All of the millionaire Fox propaganda hosts including their overlord are fully vaccinated, so when they continue to lie…",3276417974,en,,
6,1389457928483184649,"RT @Samantha__chong: If you have registered for the Astrazeneca vaccine.

Do check the time for vaccination in  MySejahtera app from time t…",767364104214368256,en,,
7,1389457927715573760,"RT @somitapal: Mega #vaccine confusion in #Mumbai. 
Amid overall shortage, BMC say private players can buy vaccine directly at source, but…",31632905,en,,
8,1389457925471571969,"RT @ArtiSharma001: Dr @Swamy39
Give priority to Maharashtra in vaccine allocation: Tope to Serum CEO Poonawalla
@jagdishshetty 

https://t.…",1303697560515694592,en,,
9,1389457925224214528,RT @CTVToronto: Health officials say that 1.3 per cent of Canadians have tested positive for COVID-19 after receiving their first dose of a…,559093062,en,,
0,1389457925207330816,RT @ASCALON_dnity: วัคซีนโควิดของ Pfizer กับ Moderna เป็น mRNA vaccine ไม่ปลอดภัยสำหรับคนที่เคยมีอาการแพ้แบบรุนแรง (anaphylaxis) หรือมีการแ…,746286192237260800,th,,
1,1389457924708192256,RT @nanaicez: Vaccine Tourism ประเทศที่รอคอยมากที่สุดคือ ญี่ปุ่นกับเกาหลี,1606346616,th,,
2,1389457924137930752,So there isn't a vaccine for marriage? https://t.co/f2xzg7uoMC,948975804,en,,{'place_id': 'd0287cda13b8d994'}
3,1389457923051560962,RT @LifeNewsHQ: BREAKING: Gov. Ron DeSantis is signing an executive order today permanently banning COVID-19 vaccine passports.,274330940,en,,
4,1389457923051503617,RT @ASCALON_dnity: วัคซีนโควิดของ Pfizer กับ Moderna เป็น mRNA vaccine ไม่ปลอดภัยสำหรับคนที่เคยมีอาการแพ้แบบรุนแรง (anaphylaxis) หรือมีการแ…,928994422280265728,th,,
5,1389457921839439873,"RT @OfficialNcoc: Vaccine Statistics: 
Vaccine administered across Pakistan on 3rd May: 164,168
Total vaccine administered till now: 2,766,…",2318463397,en,,
6,1389457921835102213,"@amritabhinder we will not share the ""how to keep a family together"" formula of India with them, just like they would not share their vaccine formula with us.",1104727894981435392,en,,
7,1389457921608609794,RT @ASCALON_dnity: วัคซีนโควิดของ Pfizer กับ Moderna เป็น mRNA vaccine ไม่ปลอดภัยสำหรับคนที่เคยมีอาการแพ้แบบรุนแรง (anaphylaxis) หรือมีการแ…,730973312256348160,th,,
8,1389457921285754880,@RemOscuro @JonathanPieNews Would that be the vaccine being rolled out by the health service that Johnson and his party are attempting to sell off...?,1127675111937593346,en,,
9,1389457920882925568,"RT @jaysaran: TPBS สรุปเรื่อง vaccine

Moderna เอกชนเอาเข้าจ่ายเอง
Pfizer ถ้าได้ฉีดในเด็กก่อน
AZ Sinovac ตัวยืน
AZ ให้ในอายุมากกว่า 60
Sput…",923197301253799936,th,,
0,1389457920799117316,"QUICK, DRIPPERS! GET IN STUPID ARGUMENTS OVER WHICH OF THE SEVEN DIFFERENT FLU VACCINES YOU’LL ACCEPT OR REFUSE BASED ON FACEBOOK POSTS! https://t.co/8lR44RH8kT",11189732,en,,
1,1389457920568578048,"RT @PhilippineStar: JUST IN: President Duterte received his first dose of COVID-19 vaccine today, May 3, 2021. (Screenshot/Facebook Live) h…",2434566559,en,,
2,1389457920518017025,"@LTDennison @princessroelien @Roseirma2 @BabiesFree @AdriftAlchemist @Cleavon_MD Shingles is very common, especially in people over 50. If you had chicken pox as a kid and have not had the shingles vaccine, you have a 33% chance of getting it in your lifetime.",31565681,en,,
3,1389457920174170113,"RT @jaysaran: TPBS สรุปเรื่อง vaccine

Moderna เอกชนเอาเข้าจ่ายเอง
Pfizer ถ้าได้ฉีดในเด็กก่อน
AZ Sinovac ตัวยืน
AZ ให้ในอายุมากกว่า 60
Sput…",2873732330,th,,
4,1389457919775752193,RT @Teodrose_Fikre: They increase the threshold when the pandemic starts to inflate the hell out of the C0vid death count only to lower the…,3379296801,en,,
5,1389457919251464192,RT @sidhubaba: Here's the great @WaldenBello on the case for a Covd-vaccine Trips waiver: https://t.co/8EPU3xILqe,27847134,en,,
6,1389457918718734341,RT @Priyankjain1996: Dear @narendramodi ji @myogiadityanath  ji. Now condition is very dangrous... It will out of control as u know very we…,1188401366068162561,en,,
7,1389457918320381955,"RT @QnOfHell: मोदी सरकार जो भी काम करते है बिना प्लानिंग के।
पहले lockdown और अब ये टीका अभियान।
ना तो प्लानिंग की और ना ही vaccine की आपू…",1670521632,hi,,
8,1389457918165086210,RT @nanaicez: Vaccine Tourism ประเทศที่รอคอยมากที่สุดคือ ญี่ปุ่นกับเกาหลี,1169326510957678593,th,,
9,1389457917905195008,"RT @ANINewsUP: CM Yogi Adityanath has said that media professionals should be given priority in COVID19 vaccination, separate centers shoul…",946330697278545920,en,,
0,1389457916491673600,"RT @DrTomFrieden: In places around the world facing explosive Covid spread, vaccines won't crush the curve in the short-term. Masks, distan…",705897266,en,,
1,1389457916474785792,"RT @imdknain777: #COVIDEmergencyIndia
Just as Modi's photo has been put on the vaccine certificate, similarly Modi's photo should also be o…",1359350088196268033,en,,
2,1389457916286038016,RT @PuangSad: ยายได้คิวฉีด Vaccine Astrazeneca เดือนหน้า สำหรับคนแก่อายุ 80 กว่า โรคประจำตัวความดันโลหิตสูง ทั้งวัคซีนและโรคไม่มีปัญหา ผลข้…,60011252,th,,
3,1389457915891765250,🇮🇳 Get alerts when #Covid19Vaccine slots open up near your location https://t.co/Bqm4ZtMtaT via @labnol,1210520802380013568,en,,
4,1389457915631730692,RT @wanderwaii: หลายคนถามว่าครอบครัวที่ใช้ชีวิตอยู่ที่ us ได้ฉีด vaccine หรือยัง ตอบเลยว่า ฉีดเสร็จนานแล้วค่ะ เพื่อนๆก็ฉีดกันครบตั้งแต่สองเ…,241791259,th,,
5,1389457915430326273,RT @ASCALON_dnity: วัคซีนโควิดของ Pfizer กับ Moderna เป็น mRNA vaccine ไม่ปลอดภัยสำหรับคนที่เคยมีอาการแพ้แบบรุนแรง (anaphylaxis) หรือมีการแ…,279395074,th,,
6,1389457914931286017,"RT @CraigKellyMP: Not in Texas. Not in Australia. 

Which Australian MP’s will support my ‘No Domestic Genetic Vaccine Passport Bill’ ? 

h…",1106052753338458113,en,,
7,1389457914352607232,"RT @zoeharcombe: If you really think they will go to all the trouble of a vaccine passport, for 1 virus, which was associated with 1 death…",53012413,en,,
8,1389457914172256261,"RT @Amy_Siskind: FACTS:  nearly 150 million Americans have had at least one vaccine dose.  ZERO have died from it. 

33 million have tested…",618755584,en,,
9,1389457913798959104,@mariellebxl @Foxheimer J’ai lu vos messages c’est terrible tu n’es pas la seule ma famille commence dés conflit a cause des vaccins les beaux parents ne nous écoutent pas ils sont vaccinés en suivant les deux sœurs de ma belle mère peut être sœur de mon mari etcc pff,289204296,fr,,
0,1389457913270390785,"RT @Stonekettle: Those who used to their fortunes and power to protect themselves FIRST, are right now telling Americans not to do the same…",137455777,en,,
1,1389457913190797313,@syd_health @JulieLeask @SydneyUni_Media I'd take the AZ vaccine in a heartbeat if someone would give it to me,890354317,en,,
2,1389457912439873536,"RT @jaysaran: TPBS สรุปเรื่อง vaccine

Moderna เอกชนเอาเข้าจ่ายเอง
Pfizer ถ้าได้ฉีดในเด็กก่อน
AZ Sinovac ตัวยืน
AZ ให้ในอายุมากกว่า 60
Sput…",1084667021747355648,th,,
3,1389457912179920898,"RT @wolfofnewstreet: Hmm, abeg what did Melinda find out? I've already taken the vaccine o, hay God",978994553221939202,en,,
4,1389457910829309953,RT @ABC: Federal investigators seized a website that they say fraudulently offered coronavirus vaccines in order to allegedly steal users'…,54142184,en,,
5,1389457910502023172,"RT @Mikel_Jollett: If you're wondering why we will never reach herd immunity and must now live with this new deadly virus forever, it is be…",24311916,en,,
